mission_name,launch_date,time_from_launch_s,x_km,y_km,z_km,velocity_x_km_s,velocity_y_km_s,velocity_z_km_s,altitude_km,latitude_deg,longitude_deg,trajectory_source,rocket,launch_site,target_altitude_km,inclination_deg
Transporter-1,2021-01-24,460.0,658.8189093463601,-4753.414242379639,4789.687516009087,-1.7211599349261497,5.233291157279883,7.1632680742530415,401.9880590223793,44.94523268540987,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,465.0,648.5485469782494,-4727.437316419581,4825.444858013498,-1.7430732030914249,5.326261588325076,7.218438007541035,408.18725368791706,45.32075873379439,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,470.0,638.097064175154,-4701.0140015345405,4861.468377470695,-1.7644621504456373,5.41935604035013,7.273057236750955,414.54842559423156,45.69991275460161,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,475.0,627.464349819305,-4674.144369226609,4897.755046171677,-1.785303701827912,5.512563715881595,7.327128419954239,421.07924799263947,46.08265110820489,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,480.0,616.6503115624986,-4646.828562783349,4934.301844625578,-1.8055740447279145,5.605873845940933,7.380654287501629,427.7874774332223,46.46892848539313,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,485.0,605.6548752784245,-4619.066797846947,4971.1057682539895,-1.8252485942889511,5.699275667274265,7.433637658887932,434.68095368764153,46.85869789665874,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,490.0,594.4779864252994,-4590.859359554996,5008.1638126254675,-1.844301970173259,5.792758455688013,7.486081423128915,441.76758215136954,47.25191056051795,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,495.0,583.1196102211054,-4562.20660968225,5045.472987750532,-1.8627079527687314,5.886311486745886,7.537988548712412,449.05534380965094,47.64851590153267,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,500.0,571.5797311184224,-4533.108981744041,5083.030313012425,-1.880439450797722,5.9799240395605775,7.589362099582997,456.55228279823797,48.048461510416715,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,505.0,559.8583536325094,-4503.566977513265,5120.832805011007,-1.8974684712415955,6.073585422498986,7.640205226800822,464.2664895610306,48.45169305865948,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,510.0,547.9555022329642,-4473.581169086557,5158.877483574408,-1.913766075060352,6.167284952450666,7.690521181189431,472.2061008500768,48.85815428493067,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,515.0,535.8712212456379,-4443.152200979602,5197.161377788088,-1.9293023304313144,6.261011933512737,7.740313326416946,480.3792997255722,49.26778698063715,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,520.0,523.6055747660095,-4412.280792254606,5235.68153203924,-1.9440462633233238,6.354755635001376,7.7895851525019895,488.79431555586046,49.680530974570026,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,525.0,511.1586467916718,-4380.967735838562,5274.435004713898,-1.9579658101782988,6.448505289550167,7.838340278741067,497.4594165735938,50.096324095135806,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,530.0,498.53054193479943,-4349.213893496274,5313.418853693429,-1.9710277764194317,6.542250126769987,7.88658243879902,506.38288939008214,50.51510209211133,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,535.0,485.7213849400987,-4317.020199305842,5352.630148041607,-1.9831977740675235,6.6359793321769445,7.934315510170077,515.5730437084454,50.936798649206075,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,540.0,472.73132086363216,-4284.387658701272,5392.065965760277,-1.994440164986292,6.729682046061777,7.981543516675824,525.0382035471,51.361345349694744,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,545.0,459.12878875757906,-4245.869781314034,5423.614705081855,-1.9698385904573912,6.7695536969938,7.782498632754696,525.0366117326375,51.78266470359747,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,550.0,445.6374578946083,-4207.542542464665,5454.518947263121,-1.944260204828287,6.804425833666727,7.584828852212295,525.0350199181751,52.19922777269239,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,555.0,432.26052040344473,-4169.41900828884,5484.784219571981,-1.9177473129003606,6.8343666978762885,7.388630727380156,525.0334281037125,52.610997827515625,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,560.0,419.0011029683923,-4131.5120312644995,5514.4162332510805,-1.8903425892845678,6.859446190718923,7.193997693354687,525.03183628925,53.01793912552395,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,565.0,405.8622665033163,-4093.8342461691686,5543.420874397951,-1.8620890374791075,6.879735770764039,7.001020055724302,525.0302444747875,53.42001691941053,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,570.0,392.84700589150214,-4056.398066302056,5571.804194848583,-1.8330299482940382,6.895308353396285,6.809784982334867,525.028652660325,53.81719746540409,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,575.0,379.9582497896366,-4019.215679967121,5599.572403074824,-1.8032088575969931,6.906238211445597,6.620376499001901,525.0270608458625,54.209448031537825,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,580.0,367.19886049405153,-3982.299047213059,5626.731855105727,-1.7726695033535649,6.912600877215101,6.43287548907398,525.0254690314,54.59673690587189,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,585.0,354.57163386737506,-3945.6598968258986,5653.289045482725,-1.7414557819359984,6.914473046008788,6.247359696748339,525.0238772169375,54.97903340465191,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,590.0,342.07929932362083,-3909.3097235695727,5679.2505982582825,-1.7096117036742209,6.911932481252976,6.0639037340361535,525.0222854024751,55.35630788038481,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,595.0,329.72451986973084,-3873.259785669646,5704.623258047315,-1.6771813476242619,6.905057921297085,5.882579091272015,525.0206935880125,55.7285317298109,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,600.0,317.5098922015492,-3837.521102535097,5729.413881140493,-1.644208815530769,6.893928987971148,5.70345415105935,525.01910177355,56.09567740174969,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,605.0,305.4379468521258,-3802.1044527128893,5753.629426688172,-1.6107381849624196,6.878626096968953,5.526594205540995,525.0175099590875,56.45771840479511,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,610.0,293.511148390272,-3767.020372069822,5777.276947963479,-1.5768134616020715,6.859230370117424,5.352061476881895,525.015918144625,56.81462931483406,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,615.0,281.73189566719844,-3732.279152196013,5800.3635837127185,-1.5424785306768998,6.835823549584426,5.1799151408489434,525.0143263301625,57.16638578236007,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,620.0,270.1025221090955,-3697.8908390241445,5822.896549601048,-1.5077771075182533,6.8084879140689685,5.010211353371143,525.0127345157,57.51296453955262,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,625.0,258.6252960534484,-3663.8652316585267,5844.8831297609895,-1.4727526872458814,6.7773061970094775,4.843003279961922,525.0111427012375,57.85434340709002,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,630.0,247.3024211268975,-3630.2118814078294,5866.330668451122,-1.4374484935771719,6.742361506837932,4.678341127883969,525.0095508867751,58.19050130066289,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,635.0,236.13603666242574,-3596.940091015266,5887.246561831934,-1.401907426768621,6.703737249299678,4.516272180936073,525.0079590723125,58.521418237152915,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,640.0,225.1282181536422,-3564.0589140798816,5907.63824986557,-1.3661720107042632,6.6615170518512015,4.356840836740452,525.00636725785,58.84707534043997,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,645.0,214.28097774393606,-3531.5771546625206,5927.513208345854,-1.33028433915409,6.615784690140929,4.200088646408532,525.0047754433875,59.16745484679962,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,650.0,203.59626474827203,-3499.5033670699745,5946.878941064703,-1.2942860212345901,6.566624016570999,4.046054356462587,525.003183628925,59.48254010985101,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,655.0,193.0759662054039,-3467.845855810766,5965.742972120748,-1.2582181261134626,6.514118890931556,3.894773952890475,525.0015918144625,59.79231560501407,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
Transporter-1,2021-01-24,660.0,182.72190745828155,-3436.612675715972,5984.112838375636,-1.2221211270112216,6.458353113092926,3.7462807072105164,525.0,60.09676693343395,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Falcon 9,"Cape Canaveral SLC-40, USA",525.0,97.5
PSLV-C37 / Cartosat-2D,2017-02-15,0.0,1050.8546423470111,6106.035619913904,1514.1549193425897,-0.4450935855199997,0.07758460982633197,0.0002457896488630952,0.0,13.733,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,5.0,1048.660770802454,6106.590131403269,1514.2201794300095,-0.43225118484448344,0.14325631855987447,0.02850751223129832,0.18528700971514375,13.733196720296885,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,10.0,1046.5334490575233,6107.459552271219,1514.4599350082851,-0.41858411232829623,0.20368742319142114,0.06905309601393297,0.7252290633065825,13.734228377232888,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,15.0,1044.475638442389,6108.618926182014,1514.92536711169,-0.4044872756442912,0.25926653902659524,0.11843332887048749,1.6085601714425979,13.736592514863329,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,20.0,1042.4889742511639,6110.044356611527,1515.6562486514154,-0.39015079400039454,0.31012850887492843,0.1750175882514312,2.8221101394553143,13.740684804361779,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,25.0,1040.5743257126044,6111.712524340883,1516.685694879972,-0.37569948709691614,0.35637885354180077,0.23770177589758212,4.351574574261581,13.746841171874895,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,30.0,1038.7320334454273,6113.600632774108,1518.0420232020335,-0.36122342633199567,0.3981231510279175,0.3056464063211974,6.181954952749784,13.755353969611285,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,35.0,1036.9620481638167,6115.686427522355,1519.7497886077467,-0.3467905652750592,0.43547310734807687,0.3781748382257665,8.297857499647808,13.766480870844909,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,40.0,1035.2640234743658,6117.948229046257,1521.8304588936426,-0.3324533756556312,0.46854692961470873,0.4547228092042078,10.683710992522522,13.780450640808908,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,45.0,1033.6373828367182,6120.364962313344,1524.3028981999662,-0.31825285751047194,0.49746807492299316,0.5348094935210874,13.323931318534441,13.797467274510563,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,50.0,1032.0813701746613,6122.916179015409,1527.183735102111,-0.304221195922991,0.5223636321925847,0.6180191402893415,16.20304809493275,13.817713167770144,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,55.0,1030.5950892919045,6125.5820717138095,1530.4876547224221,-0.2903836366059318,0.5433627577659332,0.7039885291257308,19.30580291992774,13.841351661267494,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,60.0,1029.1775352290222,6128.343480586842,1534.2276377266696,-0.2767598715927464,0.5605952948118843,0.7923979112796228,22.617225826491904,13.868529151131872,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,65.0,1027.8276194913637,6131.181893880423,1538.415159525679,-0.26336509693912236,0.5741906322376686,0.8829641606988818,26.12269447639004,13.899376876429056,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,70.0,1026.5441906153453,6134.079443237338,1543.0603594581041,-0.2502108404541578,0.5842767655359877,0.975435438191574,29.807979801558147,13.93401246340597,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,75.0,1025.3260510839834,6137.018894689655,1548.1721867001518,-0.2373056217231436,0.5909795439589347,1.0695869186608495,33.65928064407958,13.972541281276062,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,80.0,1024.17197112692,6139.983636409364,1553.7585257547537,-0.2246554841735546,0.5944221205275927,1.1652172686731457,37.66324924189379,14.01505763030985,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,85.0,1023.0807001374374,6142.957664316346,1559.8263058879188,-0.21226442994705505,0.5947245188651032,1.2621457331712922,41.80700981165956,14.061645796329113,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,90.0,1022.0509763069251,6145.925565064788,1566.381599490785,-0.2001347800636223,0.5920032883640128,1.3602096921617144,46.07817110924388,14.112381014536636,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,95.0,1021.081534166413,6148.8724988688355,1573.4297044981959,-0.18826746757745005,0.5863713511050601,1.4592625282625267,50.46483412835103,14.16733029457896,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,100.0,1020.1711113700245,6151.784179941054,1580.9752231848365,-0.17666229007210665,0.5779377795603527,1.5591718696622898,54.95559605139853,14.226553217161447,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
PSLV-C37 / Cartosat-2D,2017-02-15,105.0,1019.3184536865105,6154.64685828793,1589.0221257341195,-0.16531811060284152,0.5668078149651327,1.6598179819588201,59.539551080516944,14.29010259366302,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",PSLV-XL,"Satish Dhawan Space Centre, India",506.0,97.46
